,image_id,p_180
1498,test_01498,0
1499,test_01499,0
1500,test_01500,0
1501,test_01501,1
1502,test_01502,1
1503,test_01503,0
1504,test_01504,1
1505,test_01505,1
1506,test_01506,1
1507,test_01507,0
1508,test_01508,0
1509,test_01509,0
1510,test_01510,1
1511,test_01511,1
1512,test_01512,0
1513,test_01513,0
1514,test_01514,1
1515,test_01515,0
1516,test_01516,1
1517,test_01517,1
1518,test_01518,1
1519,test_01519,1
1520,test_01520,1
1521,test_01521,1
1522,test_01522,0
1523,test_01523,0
1524,test_01524,0
1525,test_01525,1
1526,test_01526,1
1527,test_01527,1
1528,test_01528,0
1529,test_01529,0
1530,test_01530,0
1531,test_01531,0
1532,test_01532,0
1533,test_01533,0
1534,test_01534,1
1535,test_01535,0
1536,test_01536,0
1537,test_01537,0
1538,test_01538,1
1539,test_01539,1
1540,test_01540,1
1541,test_01541,0
1542,test_01542,1
1543,test_01543,1
1544,test_01544,0
1545,test_01545,1
1546,test_01546,1
1547,test_01547,0
1548,test_01548,0
1549,test_01549,0
1550,test_01550,0
1551,test_01551,1
1552,test_01552,1
1553,test_01553,1
1554,test_01554,1
1555,test_01555,0
1556,test_01556,0
1557,test_01557,1
1558,test_01558,0
1559,test_01559,1
1560,test_01560,0
1561,test_01561,1
1562,test_01562,1
1563,test_01563,1
1564,test_01564,0
1565,test_01565,0
1566,test_01566,0
1567,test_01567,1
1568,test_01568,0
1569,test_01569,1
1570,test_01570,0
1571,test_01571,1
1572,test_01572,0
1573,test_01573,0
1574,test_01574,0
1575,test_01575,0
1576,test_01576,0
1577,test_01577,0
1578,test_01578,1
1579,test_01579,1
1580,test_01580,1
1581,test_01581,0
1582,test_01582,0
1583,test_01583,0
1584,test_01584,0
1585,test_01585,0
1586,test_01586,1
1587,test_01587,1
1588,test_01588,1
1589,test_01589,1
1590,test_01590,0
1591,test_01591,1
1592,test_01592,1
1593,test_01593,0
1594,test_01594,0
1595,test_01595,0
1596,test_01596,0
1597,test_01597,0
1598,test_01598,0
1599,test_01599,1
1600,test_01600,0
1601,test_01601,1
1602,test_01602,0
1603,test_01603,0
1604,test_01604,0
1605,test_01605,1
1606,test_01606,0
1607,test_01607,1
1608,test_01608,0
1609,test_01609,0
1610,test_01610,0
1611,test_01611,1
1612,test_01612,0
1613,test_01613,1
1614,test_01614,1
1615,test_01615,1
1616,test_01616,0
1617,test_01617,0
1618,test_01618,1
1619,test_01619,1
1620,test_01620,0
1621,test_01621,0
1622,test_01622,1
1623,test_01623,0
1624,test_01624,0
1625,test_01625,1
1626,test_01626,1
1627,test_01627,1
1628,test_01628,0
1629,test_01629,1
1630,test_01630,0
1631,test_01631,1
1632,test_01632,1
1633,test_01633,1
1634,test_01634,1
1635,test_01635,0
1636,test_01636,0
1637,test_01637,0
1638,test_01638,0
1639,test_01639,1
1640,test_01640,1
1641,test_01641,0
1642,test_01642,0
1643,test_01643,1
1644,test_01644,0
1645,test_01645,1
1646,test_01646,1
1647,test_01647,1
1648,test_01648,0
1649,test_01649,1
1650,test_01650,0
1651,test_01651,1
1652,test_01652,0
1653,test_01653,1
1654,test_01654,1
1655,test_01655,1
1656,test_01656,1
1657,test_01657,0
1658,test_01658,0
1659,test_01659,1
1660,test_01660,1
1661,test_01661,1
1662,test_01662,0
1663,test_01663,0
1664,test_01664,0
1665,test_01665,1
1666,test_01666,0
1667,test_01667,0
1668,test_01668,1
1669,test_01669,0
1670,test_01670,1
1671,test_01671,1
1672,test_01672,1
1673,test_01673,0
1674,test_01674,1
1675,test_01675,1
1676,test_01676,0
1677,test_01677,0
1678,test_01678,1
1679,test_01679,1
1680,test_01680,0
1681,test_01681,0
1682,test_01682,0
1683,test_01683,1
1684,test_01684,0
1685,test_01685,1
1686,test_01686,0
1687,test_01687,1
1688,test_01688,0
1689,test_01689,1
1690,test_01690,0
1691,test_01691,1
1692,test_01692,0
1693,test_01693,1
1694,test_01694,0
1695,test_01695,0
1696,test_01696,0
1697,test_01697,1
1698,test_01698,0
1699,test_01699,1
1700,test_01700,1
1701,test_01701,0
1702,test_01702,0
1703,test_01703,0
1704,test_01704,1
1705,test_01705,1
1706,test_01706,1
1707,test_01707,0
1708,test_01708,1
1709,test_01709,0
1710,test_01710,0
1711,test_01711,1
1712,test_01712,0
1713,test_01713,1
1714,test_01714,0
1715,test_01715,0
1716,test_01716,0
1717,test_01717,1
1718,test_01718,1
1719,test_01719,0
1720,test_01720,0
1721,test_01721,1
1722,test_01722,1
1723,test_01723,0
1724,test_01724,1
1725,test_01725,0
1726,test_01726,0
1727,test_01727,0
1728,test_01728,1
1729,test_01729,1
1730,test_01730,1
1731,test_01731,1
1732,test_01732,1
1733,test_01733,0
1734,test_01734,0
1735,test_01735,0
1736,test_01736,0
1737,test_01737,1
1738,test_01738,1
1739,test_01739,1
1740,test_01740,1
1741,test_01741,0
1742,test_01742,0
1743,test_01743,0
1744,test_01744,1
1745,test_01745,1
1746,test_01746,1
1747,test_01747,1
1748,test_01748,1
1749,test_01749,0
1750,test_01750,0
1751,test_01751,1
1752,test_01752,0
1753,test_01753,0
1754,test_01754,1
1755,test_01755,0
1756,test_01756,1
1757,test_01757,1
1758,test_01758,0
1759,test_01759,1
1760,test_01760,0
1761,test_01761,0
1762,test_01762,1
1763,test_01763,1
1764,test_01764,0
1765,test_01765,1
1766,test_01766,0
1767,test_01767,0
1768,test_01768,0
1769,test_01769,1
1770,test_01770,1
1771,test_01771,0
1772,test_01772,0
1773,test_01773,0
1774,test_01774,1
1775,test_01775,1
1776,test_01776,1
1777,test_01777,0
1778,test_01778,0
1779,test_01779,0
1780,test_01780,1
1781,test_01781,0
1782,test_01782,0
1783,test_01783,1
1784,test_01784,0
1785,test_01785,1
1786,test_01786,1
1787,test_01787,1
1788,test_01788,1
1789,test_01789,1
1790,test_01790,1
1791,test_01791,1
1792,test_01792,0
1793,test_01793,0
1794,test_01794,1
1795,test_01795,1
1796,test_01796,1
1797,test_01797,0
1798,test_01798,1
1799,test_01799,1
1800,test_01800,0
1801,test_01801,1
1802,test_01802,1
1803,test_01803,0
1804,test_01804,1
1805,test_01805,1
1806,test_01806,0
1807,test_01807,1
1808,test_01808,0
1809,test_01809,1
1810,test_01810,0
1811,test_01811,0
1812,test_01812,1
1813,test_01813,0
1814,test_01814,1
1815,test_01815,1
1816,test_01816,1
1817,test_01817,1
1818,test_01818,1
1819,test_01819,0
1820,test_01820,0
1821,test_01821,1
1822,test_01822,1
1823,test_01823,1
1824,test_01824,1
1825,test_01825,1
1826,test_01826,1
1827,test_01827,0
1828,test_01828,0
1829,test_01829,1
1830,test_01830,0
1831,test_01831,1
1832,test_01832,0
1833,test_01833,0
1834,test_01834,1
1835,test_01835,1
1836,test_01836,1
1837,test_01837,0
1838,test_01838,1
1839,test_01839,0
1840,test_01840,0
1841,test_01841,1
1842,test_01842,1
1843,test_01843,0
1844,test_01844,1
1845,test_01845,0
1846,test_01846,0
1847,test_01847,0
1848,test_01848,1
1849,test_01849,0
1850,test_01850,0
1851,test_01851,1
1852,test_01852,0
1853,test_01853,1
1854,test_01854,0
1855,test_01855,0
1856,test_01856,1
1857,test_01857,0
1858,test_01858,1
1859,test_01859,0
1860,test_01860,0
1861,test_01861,1
1862,test_01862,1
1863,test_01863,0
1864,test_01864,0
1865,test_01865,0
1866,test_01866,1
1867,test_01867,1
1868,test_01868,0
1869,test_01869,1
1870,test_01870,1
1871,test_01871,1
1872,test_01872,1
1873,test_01873,0
1874,test_01874,1
1875,test_01875,0
1876,test_01876,1
1877,test_01877,1
1878,test_01878,0
1879,test_01879,1
1880,test_01880,0
1881,test_01881,0
1882,test_01882,0
1883,test_01883,1
1884,test_01884,1
1885,test_01885,0
1886,test_01886,1
1887,test_01887,1
1888,test_01888,1
1889,test_01889,1
1890,test_01890,1
1891,test_01891,1
1892,test_01892,1
1893,test_01893,1
1894,test_01894,0
1895,test_01895,1
1896,test_01896,1
1897,test_01897,1
1898,test_01898,0
1899,test_01899,1
1900,test_01900,0
1901,test_01901,1
1902,test_01902,1
1903,test_01903,1
1904,test_01904,1
1905,test_01905,0
1906,test_01906,1
1907,test_01907,1
1908,test_01908,0
1909,test_01909,0
1910,test_01910,1
1911,test_01911,1
1912,test_01912,0
1913,test_01913,1
1914,test_01914,1
1915,test_01915,0
1916,test_01916,1
1917,test_01917,1
1918,test_01918,0
1919,test_01919,0
1920,test_01920,1
1921,test_01921,1
1922,test_01922,0
1923,test_01923,1
1924,test_01924,1
1925,test_01925,0
1926,test_01926,0
1927,test_01927,1
1928,test_01928,1
1929,test_01929,1
1930,test_01930,1
1931,test_01931,1
1932,test_01932,0
1933,test_01933,0
1934,test_01934,0
1935,test_01935,1
1936,test_01936,0
1937,test_01937,1
1938,test_01938,1
1939,test_01939,0
1940,test_01940,0
1941,test_01941,1
1942,test_01942,0
1943,test_01943,0
1944,test_01944,1
1945,test_01945,1
1946,test_01946,0
1947,test_01947,0
1948,test_01948,1
1949,test_01949,0
1950,test_01950,1
1951,test_01951,0
1952,test_01952,1
1953,test_01953,1
1954,test_01954,0
1955,test_01955,0
1956,test_01956,1
1957,test_01957,1
1958,test_01958,1
1959,test_01959,1
1960,test_01960,1
1961,test_01961,0
1962,test_01962,0
1963,test_01963,1
1964,test_01964,1
1965,test_01965,0
1966,test_01966,1
1967,test_01967,0
1968,test_01968,1
1969,test_01969,1
1970,test_01970,1
1971,test_01971,1
1972,test_01972,1
1973,test_01973,1
1974,test_01974,1
1975,test_01975,1
1976,test_01976,0
1977,test_01977,1
1978,test_01978,0
1979,test_01979,1
1980,test_01980,1
1981,test_01981,0
1982,test_01982,1
1983,test_01983,1
1984,test_01984,0
1985,test_01985,0
1986,test_01986,0
1987,test_01987,1
1988,test_01988,0
1989,test_01989,1
1990,test_01990,0
1991,test_01991,1
1992,test_01992,1
1993,test_01993,0
1994,test_01994,0
1995,test_01995,1
1996,test_01996,1
1997,test_01997,1
1998,test_01998,1
1999,test_01999,0
2000,test_02000,1
2001,test_02001,0
2002,test_02002,1
2003,test_02003,1
2004,test_02004,0
2005,test_02005,0
2006,test_02006,0
2007,test_02007,0
2008,test_02008,1
2009,test_02009,1
2010,test_02010,0
2011,test_02011,1
2012,test_02012,1
2013,test_02013,1
2014,test_02014,1
2015,test_02015,1
2016,test_02016,1
2017,test_02017,1
2018,test_02018,0
2019,test_02019,1
2020,test_02020,0
2021,test_02021,0
2022,test_02022,0
2023,test_02023,1
2024,test_02024,1
2025,test_02025,1
2026,test_02026,1
2027,test_02027,0
2028,test_02028,1
2029,test_02029,0
2030,test_02030,1
2031,test_02031,0
2032,test_02032,1
2033,test_02033,1
2034,test_02034,1
2035,test_02035,0
2036,test_02036,1
2037,test_02037,0
2038,test_02038,0
2039,test_02039,0
2040,test_02040,1
2041,test_02041,0
2042,test_02042,0
2043,test_02043,1
2044,test_02044,1
2045,test_02045,0
2046,test_02046,0
2047,test_02047,0
2048,test_02048,0
2049,test_02049,1
2050,test_02050,0
2051,test_02051,1
2052,test_02052,0
2053,test_02053,1
2054,test_02054,0
2055,test_02055,0
2056,test_02056,1
2057,test_02057,1
2058,test_02058,0
2059,test_02059,1
2060,test_02060,1
2061,test_02061,1
2062,test_02062,0
2063,test_02063,1
2064,test_02064,0
2065,test_02065,1
2066,test_02066,0
2067,test_02067,0
2068,test_02068,0
2069,test_02069,1
2070,test_02070,0
2071,test_02071,1
2072,test_02072,0
2073,test_02073,0
2074,test_02074,0
2075,test_02075,1
2076,test_02076,1
2077,test_02077,0
2078,test_02078,1
2079,test_02079,0
2080,test_02080,1
2081,test_02081,1
2082,test_02082,0
2083,test_02083,1
2084,test_02084,1
2085,test_02085,0
2086,test_02086,1
2087,test_02087,1
2088,test_02088,0
2089,test_02089,0
2090,test_02090,0
2091,test_02091,0
2092,test_02092,0
2093,test_02093,0
2094,test_02094,0
2095,test_02095,1
2096,test_02096,0
2097,test_02097,0
2098,test_02098,0
2099,test_02099,1
2100,test_02100,1
2101,test_02101,0
2102,test_02102,1
2103,test_02103,1
2104,test_02104,0
2105,test_02105,1
2106,test_02106,0
2107,test_02107,0
2108,test_02108,1
2109,test_02109,0
2110,test_02110,0
2111,test_02111,0
2112,test_02112,0
2113,test_02113,0
2114,test_02114,0
2115,test_02115,0
2116,test_02116,1
2117,test_02117,1
2118,test_02118,1
2119,test_02119,0
2120,test_02120,1
2121,test_02121,0
2122,test_02122,1
2123,test_02123,0
2124,test_02124,1
2125,test_02125,0
2126,test_02126,1
2127,test_02127,1
2128,test_02128,1
2129,test_02129,0
2130,test_02130,0
2131,test_02131,0
2132,test_02132,0
2133,test_02133,1
2134,test_02134,1
2135,test_02135,0
2136,test_02136,1
2137,test_02137,1
2138,test_02138,1
2139,test_02139,0
2140,test_02140,0
2141,test_02141,1
2142,test_02142,0
2143,test_02143,1
2144,test_02144,1
2145,test_02145,0
2146,test_02146,1
2147,test_02147,0
2148,test_02148,0
2149,test_02149,0
2150,test_02150,1
2151,test_02151,1
2152,test_02152,0
2153,test_02153,1
2154,test_02154,0
2155,test_02155,1
2156,test_02156,0
2157,test_02157,1
2158,test_02158,1
2159,test_02159,1
2160,test_02160,1
2161,test_02161,0
2162,test_02162,1
2163,test_02163,0
2164,test_02164,1
2165,test_02165,1
2166,test_02166,1
2167,test_02167,0
2168,test_02168,1
2169,test_02169,1
2170,test_02170,1
2171,test_02171,1
2172,test_02172,1
2173,test_02173,1
2174,test_02174,1
2175,test_02175,1
2176,test_02176,0
2177,test_02177,0
2178,test_02178,0
2179,test_02179,0
2180,test_02180,1
2181,test_02181,0
2182,test_02182,1
2183,test_02183,1
2184,test_02184,1
2185,test_02185,1
2186,test_02186,0
2187,test_02187,1
2188,test_02188,0
2189,test_02189,1
2190,test_02190,0
2191,test_02191,1
2192,test_02192,0
2193,test_02193,1
2194,test_02194,1
2195,test_02195,1
2196,test_02196,0
2197,test_02197,1
2198,test_02198,1
2199,test_02199,0
2200,test_02200,0
2201,test_02201,1
2202,test_02202,0
2203,test_02203,1
2204,test_02204,0
2205,test_02205,1
2206,test_02206,1
2207,test_02207,1
2208,test_02208,0
2209,test_02209,0
2210,test_02210,1
2211,test_02211,0
2212,test_02212,0
2213,test_02213,0
2214,test_02214,1
2215,test_02215,1
2216,test_02216,0
2217,test_02217,1
2218,test_02218,1
2219,test_02219,0
2220,test_02220,0
2221,test_02221,1
2222,test_02222,1
2223,test_02223,0
2224,test_02224,0
2225,test_02225,0
2226,test_02226,0
2227,test_02227,0
2228,test_02228,0
2229,test_02229,1
2230,test_02230,0
2231,test_02231,0
2232,test_02232,0
2233,test_02233,0
2234,test_02234,0
2235,test_02235,0
2236,test_02236,1
2237,test_02237,1
2238,test_02238,0
2239,test_02239,1
2240,test_02240,0
2241,test_02241,0
2242,test_02242,1
2243,test_02243,1
2244,test_02244,0
2245,test_02245,1
2246,test_02246,0
2247,test_02247,1
2248,test_02248,0
2249,test_02249,1
2250,test_02250,1
2251,test_02251,1
2252,test_02252,0
2253,test_02253,1
2254,test_02254,0
2255,test_02255,1
2256,test_02256,0
2257,test_02257,0
2258,test_02258,1
2259,test_02259,0
2260,test_02260,1
2261,test_02261,1
2262,test_02262,1
2263,test_02263,1
2264,test_02264,0
2265,test_02265,1
2266,test_02266,0
2267,test_02267,0
2268,test_02268,1
2269,test_02269,1
2270,test_02270,1
2271,test_02271,0
2272,test_02272,0
2273,test_02273,0
2274,test_02274,0
2275,test_02275,1
2276,test_02276,0
2277,test_02277,1
2278,test_02278,1
2279,test_02279,0
2280,test_02280,0
2281,test_02281,1
2282,test_02282,0
2283,test_02283,0
2284,test_02284,1
2285,test_02285,0
2286,test_02286,1
2287,test_02287,1
2288,test_02288,1
2289,test_02289,1
2290,test_02290,0
2291,test_02291,1
2292,test_02292,1
2293,test_02293,0
2294,test_02294,0
2295,test_02295,0
2296,test_02296,0
2297,test_02297,0
2298,test_02298,0
2299,test_02299,0
2300,test_02300,0
2301,test_02301,0
2302,test_02302,0
2303,test_02303,1
2304,test_02304,1
2305,test_02305,1
2306,test_02306,0
2307,test_02307,0
2308,test_02308,0
2309,test_02309,1
2310,test_02310,0
2311,test_02311,1
2312,test_02312,0
2313,test_02313,0
2314,test_02314,1
2315,test_02315,0
2316,test_02316,0
2317,test_02317,0
2318,test_02318,0
2319,test_02319,0
2320,test_02320,0
2321,test_02321,1
2322,test_02322,1
2323,test_02323,1
2324,test_02324,0
2325,test_02325,0
2326,test_02326,1
2327,test_02327,1
2328,test_02328,1
2329,test_02329,0
2330,test_02330,0
2331,test_02331,0
2332,test_02332,0
2333,test_02333,0
2334,test_02334,1
2335,test_02335,0
2336,test_02336,1
2337,test_02337,0
2338,test_02338,1
2339,test_02339,0
2340,test_02340,1
2341,test_02341,0
2342,test_02342,0
2343,test_02343,0
2344,test_02344,1
2345,test_02345,1
2346,test_02346,0
2347,test_02347,0
2348,test_02348,0
2349,test_02349,0
2350,test_02350,1
2351,test_02351,0
2352,test_02352,1
2353,test_02353,1
2354,test_02354,1
2355,test_02355,0
2356,test_02356,0
2357,test_02357,1
2358,test_02358,1
2359,test_02359,1
2360,test_02360,1
2361,test_02361,0
2362,test_02362,1
2363,test_02363,0
2364,test_02364,0
2365,test_02365,0
2366,test_02366,1
2367,test_02367,1
2368,test_02368,0
2369,test_02369,1
2370,test_02370,1
2371,test_02371,0
2372,test_02372,0
2373,test_02373,1
2374,test_02374,1
2375,test_02375,0
2376,test_02376,1
2377,test_02377,1
2378,test_02378,0
2379,test_02379,0
2380,test_02380,1
2381,test_02381,0
2382,test_02382,1
2383,test_02383,0
2384,test_02384,1
2385,test_02385,1
2386,test_02386,0
2387,test_02387,0
2388,test_02388,1
2389,test_02389,0
2390,test_02390,1
2391,test_02391,1
2392,test_02392,0
2393,test_02393,1
2394,test_02394,0
2395,test_02395,0
2396,test_02396,1
2397,test_02397,1
2398,test_02398,1
2399,test_02399,0
2400,test_02400,1
2401,test_02401,0
2402,test_02402,0
2403,test_02403,0
2404,test_02404,0
2405,test_02405,1
2406,test_02406,0
2407,test_02407,1
2408,test_02408,0
2409,test_02409,0
2410,test_02410,0
2411,test_02411,0
2412,test_02412,0
2413,test_02413,0
2414,test_02414,0
2415,test_02415,1
2416,test_02416,1
2417,test_02417,0
2418,test_02418,1
2419,test_02419,0
2420,test_02420,1
2421,test_02421,1
2422,test_02422,1
2423,test_02423,1
2424,test_02424,1
2425,test_02425,0
2426,test_02426,0
2427,test_02427,0
2428,test_02428,1
2429,test_02429,0
2430,test_02430,0
2431,test_02431,0
2432,test_02432,0
2433,test_02433,0
2434,test_02434,0
2435,test_02435,0
2436,test_02436,0
2437,test_02437,0
2438,test_02438,0
2439,test_02439,1
2440,test_02440,1
2441,test_02441,0
2442,test_02442,0
2443,test_02443,1
2444,test_02444,0
2445,test_02445,1
2446,test_02446,1
2447,test_02447,1
2448,test_02448,0
2449,test_02449,1
2450,test_02450,1
2451,test_02451,1
2452,test_02452,1
2453,test_02453,1
2454,test_02454,0
2455,test_02455,0
2456,test_02456,1
2457,test_02457,1
2458,test_02458,1
2459,test_02459,0
2460,test_02460,0
2461,test_02461,1
2462,test_02462,1
2463,test_02463,1
2464,test_02464,1
2465,test_02465,0
2466,test_02466,0
2467,test_02467,0
2468,test_02468,0
2469,test_02469,0
2470,test_02470,1
2471,test_02471,1
2472,test_02472,0
2473,test_02473,1
2474,test_02474,1
2475,test_02475,1
2476,test_02476,1
2477,test_02477,0
2478,test_02478,0
2479,test_02479,1
2480,test_02480,1
2481,test_02481,0
2482,test_02482,0
2483,test_02483,0
2484,test_02484,0
2485,test_02485,0
2486,test_02486,0
2487,test_02487,0
2488,test_02488,0
2489,test_02489,1
2490,test_02490,1
2491,test_02491,1
2492,test_02492,0
2493,test_02493,1
2494,test_02494,1
2495,test_02495,0
2496,test_02496,1
2497,test_02497,0
2498,test_02498,0
2499,test_02499,1
2500,test_02500,0
2501,test_02501,1
2502,test_02502,1
2503,test_02503,1
2504,test_02504,1
2505,test_02505,1
2506,test_02506,1
2507,test_02507,0
2508,test_02508,1
2509,test_02509,0
2510,test_02510,0
2511,test_02511,0
2512,test_02512,0
2513,test_02513,0
2514,test_02514,0
2515,test_02515,1
2516,test_02516,0
2517,test_02517,0
2518,test_02518,0
2519,test_02519,1
2520,test_02520,0
2521,test_02521,1
2522,test_02522,1
2523,test_02523,1
2524,test_02524,1
2525,test_02525,1
2526,test_02526,0
2527,test_02527,0
2528,test_02528,1
2529,test_02529,1
2530,test_02530,0
2531,test_02531,0
2532,test_02532,0
2533,test_02533,1
2534,test_02534,1
2535,test_02535,0
2536,test_02536,1
2537,test_02537,0
2538,test_02538,0
2539,test_02539,1
2540,test_02540,1
2541,test_02541,1
2542,test_02542,1
2543,test_02543,1
2544,test_02544,1
2545,test_02545,0
2546,test_02546,1
2547,test_02547,1
2548,test_02548,1
2549,test_02549,0
2550,test_02550,0
2551,test_02551,1
2552,test_02552,0
2553,test_02553,0
2554,test_02554,0
2555,test_02555,1
2556,test_02556,0
2557,test_02557,0
2558,test_02558,1
2559,test_02559,0
2560,test_02560,1
